image_id,image_name,x_world,y_world,z_world,u_floorplan,v_floorplan,is_control_point
279,frame_000279.jpg,-2.230112517522192,0.07552105518054214,-5.276536683240572,1238.9680254261675,3732.223719499145,0
280,frame_000280.jpg,-2.239983109651823,0.0798920048348495,-5.334697954303487,1241.0090266859365,3751.676554246844,1
281,frame_000281.jpg,-2.2422044383279585,0.08444241896579667,-5.384299253137333,1244.7349867279486,3767.3838428898143,0
282,frame_000282.jpg,-2.2342090393568266,0.08997628139732719,-5.435830179679049,1251.906979893269,3782.234758002795,0
283,frame_000283.jpg,-2.2313011328977588,0.09574411615395192,-5.487449182236556,1257.4568421513432,3797.8375911829485,0
284,frame_000284.jpg,-2.232460691505292,0.10355251490541252,-5.552898496828325,1262.9408583438312,3818.3111783055356,0
285,frame_000285.jpg,-2.224718166263522,0.11086402400353058,-5.600492464928726,1269.6796051951428,3831.976500114689,0
286,frame_000286.jpg,-2.2077563540898786,0.1201742350379637,-5.651599905357072,1279.686510785093,3845.418964626345,0
287,frame_000287.jpg,-2.1874085730820556,0.1257148930746161,-5.700375494821613,1290.5696432683621,3857.6556247467925,0
288,frame_000288.jpg,-2.173265252261292,0.13392892628163133,-5.743543970621476,1298.9632434007503,3869.036112554888,0
289,frame_000289.jpg,-2.1560604918668913,0.1428658242288784,-5.798739218788831,1309.4137112022759,3883.7123914331314,0
290,frame_000290.jpg,-2.129479262887483,0.1547009709297315,-5.837254848168557,1321.3760889676,3891.8776600857045,0
291,frame_000291.jpg,-2.091533841851613,0.16771200448624665,-5.876297773245482,1337.026680521912,3898.5879937892378,0
292,frame_000292.jpg,-2.0548080297386875,0.17929190076028298,-5.912163389696322,1352.002251310678,3904.4861356429765,0
293,frame_000293.jpg,-2.0233761212246435,0.1882606448953929,-5.949456437168235,1365.4093856297322,3911.581185683078,0
294,frame_000294.jpg,-1.9858407346192901,0.19697405058790743,-5.98109624550153,1380.2662715316228,3916.0527865894655,0
295,frame_000295.jpg,-1.9421894026093869,0.20995110463020264,-5.999703520957573,1395.9167024757307,3915.609422638767,1
296,frame_000296.jpg,-1.891339022198781,0.2173705592828165,-6.0184101961462275,1413.8825706113244,3914.171573522025,0
297,frame_000297.jpg,-1.8443859018872746,0.23079183787216898,-6.040375580340544,1430.8913192503342,3914.2999468864136,0
298,frame_000298.jpg,-1.7989619378635806,0.24050772655070415,-6.065167942952218,1447.6630531871072,3915.5233015344347,0
299,frame_000299.jpg,-1.7469525903598895,0.25510541781136414,-6.080616352411742,1465.708743145021,3912.909370269437,0
300,frame_000300.jpg,-1.6947036946612428,0.2661770807263581,-6.087290874789334,1483.0462126469192,3907.5388492095535,0
301,frame_000301.jpg,-1.6385763809521077,0.27778930559274534,-6.0965609525226085,1501.8585263988123,3902.421324029302,0
302,frame_000302.jpg,-1.586845262338798,0.2919045350288239,-6.11254601047517,1519.8630851802307,3900.0135376999515,0
303,frame_000303.jpg,-1.525541005453755,0.304052988894647,-6.119395768207153,1540.1175312895411,3893.4076764027322,0
304,frame_000304.jpg,-1.4702988799371857,0.3180654376863007,-6.115552647711937,1557.4730400494097,3884.3472965533565,0
